,clust,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Education,Vehicle Size
5223,1,6860.592636,0,109,5,20,4,7,605.137484,1,1
5224,2,12947.682690000001,15083,115,25,14,0,2,552.0,3,0
5225,2,13786.70272,0,61,21,24,0,2,370.755025,3,1
5226,0,7706.032636,0,107,15,63,0,8,1267.7096609999999,0,1
5227,1,8520.145801,0,80,30,96,0,2,69.142986,0,1
5228,1,2242.226055,0,67,15,75,3,1,618.3558830000001,0,1
5229,1,27069.49674,22955,92,6,23,3,2,441.6,0,2
5230,1,20579.69157,0,69,5,26,0,2,566.673518,0,1
5231,2,2465.616631,51641,63,8,80,1,1,137.09149399999998,4,1
5232,2,9052.951051,10211,119,7,16,0,7,571.2,4,1
5233,1,2546.364668,0,68,13,11,0,1,296.692076,0,1
5234,1,3007.3862480000003,0,80,31,67,0,1,16.524885,0,0
5235,1,27789.69235,33806,89,32,59,0,2,395.729716,0,1
5236,2,6289.014959,50269,80,15,88,0,3,32.228778000000005,4,0
5237,1,3954.3445340000003,18375,103,8,50,0,1,535.080276,0,0
5238,1,7583.189638,24133,68,20,42,0,2,76.026046,0,1
5239,1,6186.497831000001,88375,77,23,11,0,3,0.42331,1,1
5240,2,5757.442258,88997,72,9,71,0,3,174.041566,4,2
5241,2,4473.883999000001,0,125,2,84,0,1,600.0,3,1
5242,2,4786.009693,23402,61,29,38,0,7,292.8,3,1
5243,2,12244.9049,46396,103,11,79,1,2,384.01403,3,1
5244,1,7121.080412,0,96,28,62,0,4,460.8,1,1
5245,2,7547.762822,0,102,34,37,0,3,489.6,3,1
5246,1,20380.06652,33175,66,31,76,0,2,84.520776,1,1
5247,2,9011.764865000001,63885,114,0,17,0,8,86.477384,4,1
5248,2,20096.893369999998,92766,71,17,15,0,2,379.029102,3,0
5249,1,4786.889347,45515,61,14,33,0,9,236.907007,1,0
5250,0,11578.12643,0,115,21,46,0,2,1163.620366,0,1
5251,2,2719.431536,37703,70,11,51,0,1,83.121963,3,1
5252,1,4760.941906,0,68,9,1,0,6,489.6,0,1
5253,0,8701.363763,0,122,8,32,0,6,684.8517969999999,1,1
5254,1,2659.495086,64987,66,17,90,0,1,182.927837,1,2
5255,2,5139.561422,73180,64,27,43,0,3,132.543257,3,1
5256,2,20096.893369999998,92766,71,17,15,0,2,379.029102,3,0
5257,1,4025.0955329999997,0,119,29,54,2,1,571.2,1,2
5258,1,2771.0450309999997,50071,71,3,32,0,1,18.918935,1,1
5259,1,6745.886895999999,53058,91,16,44,4,3,209.465295,1,1
5260,2,9259.715798000001,0,127,11,86,0,3,22.483259,4,2
5261,1,8467.267232,16370,74,4,54,0,2,296.049396,1,0
5262,1,22762.21479,70521,63,13,26,0,2,302.4,0,2
5263,1,9332.494982,58007,81,23,71,0,2,518.346912,0,2
5264,0,7100.3251,31670,179,33,3,0,1,1288.8,1,0
5265,2,8007.399376,0,112,12,93,0,3,537.6,3,1
5266,1,19511.99782,0,70,28,26,0,2,491.112176,0,1
5267,1,8145.985919,62534,68,10,1,0,2,326.4,0,1
5268,1,2810.464447,26790,71,4,41,0,1,340.8,0,1
5269,1,6846.150323000001,0,95,13,20,0,5,456.0,0,0
5270,2,3755.806897,56178,94,1,39,0,1,451.2,3,1
5271,2,2393.036297,28646,61,11,50,0,1,355.02863199999996,3,2
5272,0,40636.66734,31267,129,4,45,0,2,619.2,3,0
5273,1,9067.658438,78250,114,7,66,0,6,547.2,1,1
5274,0,5619.689084000001,0,153,25,5,0,1,1027.0000289999998,3,1
5275,1,8013.895125,65636,67,15,72,0,2,321.6,0,1
5276,1,4089.0360130000004,43177,103,34,74,0,1,420.96680499999997,0,1
5277,1,5065.486772,26733,66,7,55,0,5,218.71711299999998,1,1
5278,2,8372.851175,12590,73,22,1,0,2,132.50346100000002,4,1
5279,0,66025.75407000001,33481,188,28,46,0,2,1194.892002,0,1
5280,1,8175.315245999999,0,80,25,80,0,2,384.0,1,1
5281,2,8720.458745,25752,73,28,85,0,2,378.26286400000004,2,2
5282,1,3237.500928,27982,87,15,74,0,1,14.743098999999999,1,1
5283,1,5354.612433,29445,68,0,31,0,9,334.015169,0,1
5284,1,2375.0017980000002,47455,61,1,61,0,1,278.80499100000003,1,1
5285,2,8646.504109,64125,108,3,44,0,3,369.818708,3,0
5286,1,6672.127831,56830,83,6,27,0,9,319.799712,1,1
5287,1,12919.41828,58236,108,22,92,0,2,67.25345300000001,1,2
5288,1,7385.359236,54289,62,32,13,0,2,430.093647,0,1
5289,1,7200.664876999999,0,66,16,77,0,2,316.8,1,1
5290,1,7281.715134,47482,93,19,45,0,3,594.1776639999999,1,2
5291,2,3237.996209,60244,83,3,72,3,1,326.281835,4,1
5292,1,2722.986709,20867,71,0,79,0,1,340.8,1,1
5293,2,11277.72488,98138,93,30,10,1,2,427.52730999999994,4,1
5294,2,8555.887254000001,0,81,6,49,0,2,583.2,3,1
5295,1,2911.923334,20327,74,26,44,0,1,824.254866,0,1
5296,2,10083.48688,11828,90,18,84,0,2,571.479602,3,0
5297,2,5704.9771439999995,50695,71,31,30,0,5,110.56706899999999,2,0
5298,2,7664.8092400000005,0,107,14,90,0,3,770.4,3,1
5299,2,4909.027486999999,98693,61,7,57,0,3,292.8,3,2
5300,1,5470.060561,54507,138,20,11,0,1,702.990032,0,1
5301,1,5067.002561,89703,126,6,54,0,1,601.983113,1,1
5302,1,4896.271406,0,71,9,6,0,3,421.147532,1,0
5303,1,4572.041785,0,67,19,82,1,3,357.14996,0,2
5304,1,8237.376444,70882,69,20,50,0,2,124.380223,1,1
5305,1,3964.7307450000003,60817,103,3,79,1,1,494.4,0,1
5306,1,10901.22525,72257,90,28,61,0,2,408.415481,0,1
5307,2,16304.29777,90008,137,13,3,0,2,406.98603399999996,2,1
5308,2,2619.478929,93987,65,9,1,0,1,251.321448,3,1
5309,2,14024.358390000001,81872,115,10,55,0,2,256.43802999999997,3,1
5310,1,24320.64401,60221,67,3,17,0,2,238.561687,0,1
5311,1,24249.33685,33651,69,21,37,1,2,328.65413,0,1
5312,1,20864.30762,0,61,22,94,0,2,216.08671,1,1
5313,2,8823.852473,75741,109,31,59,0,7,217.18886400000002,3,2
5314,2,7610.203455,38086,96,17,10,0,7,243.23774100000003,4,1
5315,2,7486.1718980000005,38725,64,12,58,0,2,307.2,3,1
5316,2,8763.449964,20132,86,5,61,3,2,412.8,3,2
5317,0,27386.15024,0,105,0,47,0,2,451.13985999999994,4,1
5318,2,11121.621790000001,44299,106,25,76,5,2,754.260616,3,1
5319,2,5657.6852229999995,98917,139,18,21,0,1,336.612234,3,1
5320,1,18938.53677,91535,67,35,13,1,2,126.634634,1,0
5321,1,13865.831069999998,53484,70,12,12,0,2,333.051529,1,1
5322,2,8188.9174299999995,45318,103,17,27,0,8,494.4,2,0
5323,1,5626.530435000001,46897,70,16,47,0,3,344.377218,0,2
5324,2,3208.919835,40135,80,29,70,0,1,78.008093,4,1
5325,1,5282.543094,38606,68,16,99,0,3,413.28885099999997,1,1
5326,1,8696.7107,56550,73,22,41,3,2,162.77588899999998,0,1
5327,1,5259.444853,61146,65,7,68,0,6,273.018929,1,1
5328,2,7854.771820999999,36409,66,26,33,0,2,316.8,3,2
5329,1,6438.97103,90035,80,28,38,0,3,141.628547,0,1
5330,1,11633.57855,39669,98,13,63,0,2,492.935479,0,2
5331,2,2442.422113,57963,61,11,63,0,1,42.160829,4,1
5332,2,14024.358390000001,81872,115,10,55,0,2,256.43802999999997,3,1
5333,2,2491.257604,25965,65,23,27,0,1,329.206567,3,1
5334,2,3410.1993340000004,59662,85,6,76,0,1,10.168824,3,1
5335,1,3842.028065,27906,102,5,57,0,1,489.6,1,1
5336,2,3339.853704,51032,83,5,56,0,1,349.954886,3,1
5337,1,5358.269985,83771,133,26,18,0,1,482.328161,0,1
5338,1,9268.672154,57052,115,7,56,1,4,483.62724000000003,0,1
5339,2,4200.3737280000005,51510,106,11,17,0,1,688.547375,4,1
5340,1,4829.571981,34819,61,0,31,0,6,185.898327,1,1
5341,1,14244.73069,31189,122,18,10,0,2,585.6,0,0
5342,1,4095.201692,32180,103,3,28,0,1,558.835255,1,2
5343,0,33718.8424,27500,114,25,47,0,2,472.28046100000006,0,0
5344,1,7540.054749,67018,94,11,17,0,4,104.427573,1,1
5345,1,2821.002026,0,77,32,0,0,1,436.36979699999995,0,1
5346,0,36695.90627,0,199,7,93,0,2,1062.090461,1,1
5347,1,19731.34147,33588,62,2,64,0,2,419.921897,0,1
5348,2,6685.069081000001,56270,83,23,2,0,4,398.4,2,1
5349,1,8408.317401,82800,70,12,94,0,2,442.194796,1,1
5350,1,7371.58568,0,68,2,70,0,2,425.137341,1,1
5351,2,4742.1063890000005,63891,119,13,13,0,1,7.651121000000001,3,1
5352,2,15865.166000000001,43946,133,13,83,0,2,415.98615,4,1
5353,1,5396.311664,62039,68,8,30,1,8,265.877583,0,1
5354,1,4330.38602,60475,107,9,18,0,1,513.6,1,1
5355,2,5708.024308,70279,71,17,25,0,7,331.23148399999997,3,1
5356,2,3500.8555079999996,0,93,4,63,0,1,446.4,3,2
5357,2,3919.3667219999998,66676,97,0,40,0,1,558.099357,3,2
5358,2,2910.317298,12048,77,6,46,0,1,369.6,3,0
5359,1,4827.77681,0,68,29,91,0,6,326.4,1,1
5360,1,4811.740943,0,68,34,37,0,6,619.07199,1,2
5361,2,7834.151481999999,36094,99,28,50,1,5,456.50357,4,1
5362,1,14666.23121,0,61,0,31,0,2,439.2,0,2
5363,1,7199.645715000001,63328,89,19,19,0,9,427.2,1,1
5364,2,3914.719645,0,112,6,0,0,1,587.861936,3,1
5365,0,9470.273932,36121,118,7,91,0,4,1107.145019,3,2
5366,2,5479.555081,56005,68,31,30,1,3,326.4,4,2
5367,2,2488.241391,48597,71,12,63,5,1,305.697525,3,1
5368,2,5886.615741,0,81,21,37,0,4,583.2,3,2
5369,1,8406.385414,42540,70,15,52,0,2,43.548973,1,1
5370,1,8685.91529,87544,109,28,92,1,3,523.2,1,2
5371,2,25030.37545,26292,80,1,81,2,2,384.0,3,1
5372,0,17822.56375,42696,228,17,50,0,9,1273.7410849999999,3,2
5373,1,2798.679988,88009,71,29,21,0,1,266.52482000000003,1,1
5374,1,3288.6575,0,97,27,17,0,1,1026.315988,1,1
5375,1,2004.350666,0,66,16,35,4,1,316.8,1,2
5376,0,13736.1325,16181,181,22,79,0,8,1261.319869,4,1
5377,1,4411.65582,0,62,20,88,0,6,446.4,1,1
5378,1,5392.440611,75438,136,11,97,0,1,438.48067199999997,0,1
5379,2,2561.576924,0,73,25,5,0,1,842.8760800000001,3,1
5380,1,6057.07208,27681,83,13,62,0,9,398.4,0,1
5381,0,22256.69368,23444,196,7,62,0,2,940.8,0,1
5382,2,2693.530229,63684,68,6,87,0,1,343.889585,4,1
5383,1,4296.604128,61737,107,21,65,0,1,495.670802,1,1
5384,0,11624.82149,0,113,32,66,0,2,813.6,3,1
5385,1,8749.496793,52373,111,2,37,0,9,186.160527,0,1
5386,1,3155.911309,58213,79,22,50,0,1,39.714766999999995,0,1
5387,2,3317.904817,74142,83,24,60,0,1,398.4,3,1
5388,2,7821.1882780000005,0,109,31,74,0,3,784.8,3,1
5389,1,4240.925575,49746,111,4,85,3,1,589.298521,1,1
5390,0,8992.779137000001,0,129,13,4,0,7,1059.572464,3,1
5391,1,7304.15545,0,104,35,79,0,3,499.2,0,1
5392,1,5217.513287,39854,66,6,4,0,7,261.930545,0,1
5393,2,2725.356404,36650,69,2,70,1,1,56.60333000000001,4,0
5394,2,18569.500630000002,32756,93,18,67,0,2,381.118731,3,1
5395,1,9985.366015000001,36268,86,2,22,1,2,531.164627,1,2
5396,1,8257.666512,23815,73,4,47,0,2,424.330166,0,1
5397,1,8002.308333,0,107,3,65,0,3,513.6,1,1
5398,2,5897.745369,39188,74,9,2,0,3,355.2,3,1
5399,1,4686.469674,58089,118,31,83,0,1,566.4,1,1
5400,2,5943.07303,62120,74,5,39,0,8,28.317320000000002,3,1
5401,2,2648.471057,26540,69,15,4,0,1,378.432035,3,1
5402,1,4650.063763,28215,65,15,26,0,3,468.0,1,1
5403,0,44856.11397,61675,123,35,54,0,2,482.550044,2,1
5404,2,26570.34335,0,100,16,36,0,2,480.0,4,0
5405,1,2951.294057,69600,74,35,28,0,1,341.396161,1,2
5406,1,2464.510412,40982,62,6,88,0,1,106.66593400000001,1,1
5407,1,5555.830204999999,74015,72,12,61,0,6,471.44307699999996,0,2
5408,2,3199.703983,0,94,6,61,0,1,1121.876091,3,0
5409,1,2776.317884,0,79,28,94,0,1,509.02810199999993,0,1
5410,0,16355.31386,29439,146,4,10,0,2,700.8,1,0
5411,1,7329.889139,0,108,26,94,0,4,518.4,1,2
5412,1,5555.830204999999,74015,72,12,61,0,6,471.44307699999996,0,2
5413,1,6383.4821520000005,67881,79,6,70,0,4,391.039166,1,1
5414,2,7758.588506,96162,97,9,91,0,4,376.569009,3,2
5415,1,14932.09982,39049,63,30,34,0,2,294.75626,1,1
5416,2,8047.410936,29808,105,18,38,1,3,52.456587,2,1
5417,2,10861.515,65727,134,14,15,0,6,363.995013,4,1
5418,2,2195.295372,0,62,30,29,1,1,446.4,3,0
5419,2,2397.036098,22283,65,16,93,0,1,572.072106,3,1
5420,1,4070.0458729999996,37435,105,3,22,0,1,314.44158500000003,1,1
5421,1,5578.5223479999995,27756,71,6,52,0,8,735.733206,1,2
5422,2,8139.525579000001,86876,68,9,3,0,2,118.81036100000001,3,1
5423,0,7444.939418999999,0,114,21,41,0,4,863.861736,0,1
5424,2,7295.332712,34062,91,23,51,0,3,603.350571,3,1
5425,2,5325.724541,0,73,17,44,0,7,496.474767,3,1
5426,1,2442.212317,0,69,7,10,0,1,331.2,1,0
5427,1,10307.65258,78358,128,6,75,0,3,614.4,1,1
5428,1,2461.7977379999998,12222,67,8,70,1,1,321.6,0,1
5429,1,2521.684392,41247,64,17,6,0,1,307.2,0,0
5430,0,25464.82059,13663,97,1,66,0,2,465.6,1,2
5431,1,2822.591481,25531,74,27,52,0,1,355.2,1,2
5432,1,5811.996703,58643,74,33,58,0,3,329.46648,1,1
5433,0,21850.34627,48107,190,6,34,2,2,912.0,0,2
5434,1,9320.240511,18643,119,34,41,0,5,571.2,0,1
5435,0,22305.32351,0,102,13,89,0,2,401.528957,1,1
5436,2,22118.81261,58645,110,15,44,0,2,427.723646,4,1
5437,1,7218.16275,95058,177,11,90,0,1,89.712324,0,2
5438,1,6117.034997,0,87,16,83,0,8,1032.609293,0,1
5439,2,4882.289803,19715,66,25,11,4,5,475.2,3,2
5440,2,2674.07551,68787,66,7,64,0,1,105.379402,4,1
5441,1,7724.678387000001,29056,66,19,2,0,2,355.531267,0,1
5442,1,4708.203284,47829,117,23,37,1,1,561.6,1,1
5443,1,4447.423455,13128,118,11,21,0,1,771.878514,0,1
5444,1,4823.558028,58946,121,5,87,0,1,486.720776,1,1
5445,1,5420.361822,31614,71,26,69,0,4,234.68362799999997,1,1
5446,1,7583.141211,44667,65,25,53,0,2,245.661376,0,1
5447,0,3852.4251560000002,0,111,33,76,0,1,937.8248470000001,1,2
5448,0,7647.451823,91512,189,6,86,0,1,907.2,3,1
5449,2,5229.68034,26540,69,13,65,1,5,331.2,3,1
5450,1,3614.078436,0,103,35,76,0,1,741.6,0,1
5451,2,2853.512645,38798,72,24,48,0,1,332.945455,3,1
5452,1,8543.325539,0,117,0,6,0,4,561.6,0,1
5453,1,5150.416511,65629,64,21,28,0,3,89.411365,0,0
5454,2,8723.667123000001,33291,73,30,2,1,2,172.22616499999998,4,1
5455,1,16477.47799,57264,84,0,30,1,2,129.249842,1,1
5456,1,26338.58626,60970,110,20,10,0,2,94.49654699999999,0,1
5457,1,4244.470352,34220,109,23,71,1,1,523.2,1,1
5458,2,5757.442258,88997,72,9,71,0,3,174.041566,4,2
5459,2,4826.831451,18779,63,10,65,0,4,215.255721,2,0
5460,1,8092.87696,50825,102,3,46,0,3,369.614729,1,1
5461,2,3011.270628,0,86,18,41,0,1,569.1304230000001,3,1
5462,2,8663.919296,29218,72,33,40,0,2,502.369442,3,1
5463,2,2471.5284309999997,95697,61,16,55,0,1,114.273025,3,1
5464,2,5627.297887,61486,70,2,65,0,3,334.13351,2,1
5465,1,7494.0873409999995,0,68,6,25,0,2,326.4,0,1
5466,1,5452.625449,17723,72,3,40,0,3,345.6,0,1
5467,2,2592.437797,72421,65,8,23,0,1,312.0,3,2
5468,1,6721.8937430000005,36510,84,10,36,0,6,286.78160099999997,1,1
5469,1,5500.576161,35396,70,32,12,0,3,336.0,0,1
5470,1,2550.6590530000003,69230,63,31,13,0,1,283.241868,1,1
5471,0,7771.5820969999995,28054,195,1,63,1,1,571.6632559999999,4,1
5472,1,4236.3014539999995,25866,109,20,56,0,1,523.2,1,2
5473,1,9025.067525,23675,117,4,31,0,7,707.925645,0,1
5474,2,2615.911934,0,71,22,45,0,1,340.8,4,1
5475,1,2396.219292,0,66,6,71,2,1,433.160284,0,0
5476,1,4784.4162670000005,0,68,16,81,0,6,326.4,0,1
5477,1,3873.647046,28142,105,18,50,0,1,701.7082389999999,1,1
5478,1,7806.137458,23706,68,1,56,1,2,326.4,1,1
5479,1,4717.625727000001,0,131,0,80,0,1,628.8,1,0
5480,1,5625.908671,0,85,34,31,0,3,872.2039269999999,0,2
5481,2,5182.941518,83527,64,19,27,1,3,39.127297999999996,4,0
5482,2,6005.214792,26876,76,17,72,0,8,364.8,3,1
5483,2,9837.507586,55099,122,33,86,0,3,260.265417,3,1
5484,1,5206.028448,71661,65,7,92,0,4,312.0,1,2
5485,0,36293.14678,18047,242,5,50,0,2,1350.379181,0,1
5486,1,2837.109178,90893,70,8,82,0,1,70.71250699999999,1,1
5487,1,11785.041809999999,90016,102,28,34,4,2,20.405935,1,1
5488,1,3124.933827,81285,81,18,2,2,1,441.76536799999997,0,1
5489,1,13862.10016,96950,115,20,74,0,2,633.132017,0,0
5490,2,8200.269735,24814,69,31,48,0,2,331.2,2,1
5491,2,8456.268179,0,90,14,16,3,2,648.0,3,1
5492,1,2124.173841,0,61,17,14,1,1,60.5975,0,1
5493,2,9045.111945,52572,113,30,22,0,3,441.62303099999997,4,1
5494,2,3187.3519929999998,0,85,27,29,0,1,595.160486,2,0
5495,2,8113.962284,41701,68,16,74,0,2,64.646458,3,1
5496,0,34039.056130000004,0,104,26,66,0,2,499.2,1,1
5497,2,9087.586819,0,80,7,77,0,2,384.0,3,1
5498,1,12519.796390000001,34179,107,15,26,0,2,770.4,0,1
5499,1,6057.07208,27681,83,13,62,0,9,398.4,0,1
5500,1,4967.044247999999,0,73,34,2,0,4,359.35328,0,2
5501,1,6933.335325,0,70,19,66,1,2,504.0,0,1
5502,2,22399.12944,78494,69,21,53,0,2,78.189401,3,1
5503,1,2162.417356,0,66,18,95,2,1,316.8,1,1
5504,0,21776.5819,56044,182,27,32,0,2,952.849701,0,2
5505,1,9095.049868,37937,116,11,42,0,5,556.8,1,1
5506,2,4228.2480350000005,77853,106,12,76,0,1,165.23744399999998,3,1
5507,1,6521.368813,72608,82,26,19,3,8,393.6,1,1
5508,0,10209.02324,36568,128,28,34,0,6,978.6213019999999,3,1
5509,2,7600.443798,0,110,17,58,2,3,796.987409,3,1
5510,1,3894.623983,59578,98,1,50,1,1,403.67601,0,1
5511,2,8510.758195999999,26032,109,18,25,0,3,638.098653,3,1
5512,2,2712.832687,39618,68,0,55,0,1,326.4,3,2
5513,2,2258.7939539999998,0,65,8,47,0,1,625.483498,3,1
5514,1,4815.851943,59438,124,33,55,0,1,562.667789,1,2
5515,2,8007.399376,0,112,12,93,0,3,537.6,3,1
5516,1,3008.9695239999996,0,87,2,55,0,1,401.484738,0,1
5517,1,2530.705137,89451,63,11,2,0,1,61.769564,0,1
5518,2,10787.11572,44695,91,26,88,0,2,147.954285,3,1
5519,2,11923.75365,24581,101,2,86,0,2,484.8,3,1
5520,1,5186.359717,0,73,27,95,1,6,194.944319,0,1
5521,1,10103.64886,72334,129,26,66,3,6,412.829624,0,1
5522,2,6438.995346,19831,83,8,88,0,7,398.4,3,1
5523,2,3909.636524,40361,98,3,98,0,1,71.169255,3,1
5524,1,13211.01092,74656,111,0,6,0,2,504.36592699999994,0,1
5525,0,14616.368169999998,25358,126,1,13,0,2,750.58561,4,1
5526,1,3732.3450119999998,35461,95,26,57,1,1,9.214343,0,1
5527,2,8750.643581,59047,76,2,73,3,2,364.8,2,1
5528,1,10662.63422,62409,89,16,50,0,2,392.68643199999997,1,2
5529,1,3861.4862689999995,93272,95,3,54,0,1,281.110788,1,1
5530,0,9807.829589,0,135,18,48,0,4,970.456654,1,1
5531,1,3252.828464,20166,83,19,28,0,1,398.4,0,1
5532,2,2711.8998260000003,0,74,13,68,0,1,355.2,3,2
5533,1,2453.570794,29735,69,3,92,0,1,331.2,0,1
5534,2,11228.289659999999,0,64,1,63,0,2,772.8385099999999,3,1
5535,0,23020.89147,97460,114,20,62,0,2,660.135987,3,1
5536,1,2458.447909,57564,63,5,48,1,1,302.4,1,1
5537,1,11160.07706,33232,94,21,81,0,2,435.527845,0,1
5538,0,13118.74322,11854,113,19,64,0,2,807.721213,1,1
5539,1,6120.185345,23843,79,1,42,0,5,344.693511,1,1
5540,0,13881.03947,17961,181,28,51,0,3,476.70774900000004,1,1
5541,1,4787.472973,0,64,17,84,0,3,360.110955,1,1
5542,1,8177.048956999999,54695,103,6,94,0,5,494.4,1,1
5543,1,3309.248219,85632,82,23,4,0,1,7.2574,1,1
5544,0,14635.45158,0,139,5,56,0,2,667.2,0,1
5545,2,5120.615661,0,76,11,14,4,3,277.22038399999997,3,1
5546,0,19253.03441,39895,160,32,45,0,2,765.591167,3,2
5547,1,6646.749298,95815,82,6,95,0,3,393.6,0,2
5548,2,8742.472473,37224,74,8,23,0,2,355.2,3,2
5549,0,8467.369513,0,122,2,73,0,5,1100.088685,0,1
5550,1,6992.531494,94652,86,18,88,0,3,412.8,1,1
5551,1,13037.03339,28582,112,27,24,0,2,537.6,0,2
5552,2,10883.78785,91123,138,32,70,3,8,103.46238100000001,3,1
5553,1,9114.276632,85942,116,16,36,2,5,79.340118,0,1
5554,0,30442.538239999998,64321,253,4,75,0,2,422.438297,3,1
5555,2,5104.354719,77025,64,18,44,2,3,380.917107,2,1
5556,2,2174.111987,16997,65,35,62,3,1,468.0,3,1
5557,1,9890.210998,52408,125,13,12,0,9,179.125777,0,1
5558,1,8719.125849,0,116,7,73,1,7,556.8,0,0
5559,1,8516.751366,37573,112,3,21,3,3,537.6,0,1
5560,2,11606.84868,45893,97,3,75,0,2,465.6,3,1
5561,2,3731.5045840000002,0,96,31,34,0,1,460.8,3,0
5562,1,3303.090814,29385,88,18,8,2,1,422.4,1,2
5563,1,8888.875454,21509,81,24,24,1,2,413.492922,1,1
5564,1,8173.503140000001,68144,70,29,98,4,2,336.0,0,0
5565,1,4923.950434,31093,63,3,78,0,3,302.4,0,1
5566,2,2823.501795,24350,73,6,89,3,1,350.4,3,1
5567,1,7824.372789,32823,100,1,36,0,8,480.0,1,1
5568,1,8311.854644,44843,105,14,34,0,3,391.419263,1,1
5569,2,5384.532684000001,59364,67,25,56,0,5,321.6,4,2
5570,1,3978.665051,39101,99,34,24,0,1,167.174678,1,1
5571,2,6237.507291,0,90,2,46,1,3,432.0,3,1
5572,2,6969.880958,27604,92,20,45,1,9,441.6,3,1
5573,2,5024.029643,91603,64,18,37,5,8,307.2,3,0
5574,2,8414.080425,59828,104,25,49,0,8,499.2,4,0
5575,1,2801.5628309999997,33247,72,26,47,0,1,284.956298,1,1
5576,1,5010.917847,45867,126,31,12,0,1,604.8,1,1
5577,1,4997.780688,54827,64,17,88,0,3,132.947215,1,0
5578,1,2236.085718,0,64,12,56,3,1,307.2,0,1
5579,0,10934.73726,47170,139,4,57,0,3,667.2,0,1
5580,1,3289.132998,21947,83,17,66,0,1,366.90936,0,1
5581,0,14014.101190000001,39018,117,11,94,0,2,561.6,1,2
5582,2,5604.330774,20252,71,0,64,0,3,198.22706100000002,4,1
5583,1,2912.235077,0,88,29,81,0,1,633.6,0,1
5584,2,5616.845326,48602,70,30,46,0,5,487.88482300000004,4,2
5585,1,7504.6859540000005,97849,62,32,45,0,2,183.117146,0,2
5586,1,3746.751625,41479,94,14,38,1,1,19.575682999999998,1,0
5587,1,2959.819985,69746,74,17,91,0,1,225.032781,0,1
5588,1,7725.535707999999,96748,96,13,68,0,9,460.8,0,1
5589,1,13248.63735,25074,112,17,8,0,2,537.6,0,1
5590,2,2717.781848,66463,68,28,80,0,1,326.4,4,2
5591,2,2734.1491579999997,34865,69,15,16,0,1,255.94680099999997,3,1
5592,1,9199.388961,37399,116,30,22,0,3,392.826082,1,1
5593,0,29049.71315,21070,195,6,47,0,2,1404.0,1,2
5594,1,4956.620638,31562,66,9,5,4,7,316.8,0,1
5595,2,5574.9591740000005,54684,71,28,49,2,3,487.07096500000006,4,2
5596,2,9192.592887,37388,117,30,21,0,5,561.6,3,1
5597,1,3878.7702310000004,84981,96,6,96,0,1,4.719043,0,2
5598,2,4419.116971,24046,116,27,47,0,1,556.8,4,2
5599,2,4772.943848,20993,133,35,90,0,1,638.4,3,1
5600,1,9101.523916,48029,116,9,79,0,7,556.8,1,1
5601,0,7609.089615999999,16233,197,17,68,0,1,1418.4,0,1
5602,1,2668.6626969999998,30718,67,26,49,1,1,321.6,1,1
5603,2,5141.976413,60277,65,32,19,0,7,146.390518,3,1
5604,1,7451.492020000001,0,107,6,63,0,8,770.4,0,1
5605,1,2620.167098,31911,68,13,65,0,1,245.89366299999998,0,1
5606,1,4909.844198,61402,62,1,69,0,3,252.157829,0,1
5607,1,8023.075248,34335,101,18,55,0,3,484.8,1,2
5608,1,20446.6023,71467,86,5,34,0,2,324.879569,1,1
5609,1,4966.848441,0,74,25,60,0,9,532.8,1,1
5610,2,3549.016697,36168,90,16,14,0,1,432.0,3,1
5611,1,5350.367001,58357,137,27,76,2,1,708.2207129999999,1,1
5612,1,8065.2346370000005,29692,77,3,53,0,2,449.35213899999997,1,1
5613,2,7892.824093000001,29215,67,7,15,0,2,327.65619100000004,3,2
5614,2,4540.9925,0,61,14,4,0,3,486.12146399999995,3,1
5615,2,2852.527169,26841,74,33,17,1,1,418.534381,3,1
5616,0,10720.417440000001,34837,139,4,2,1,4,667.2,0,1
5617,1,4795.387295,33068,61,6,77,1,6,213.03801299999998,0,1
5618,1,5182.3934469999995,44820,133,12,62,3,1,336.13217000000003,1,1
5619,0,22620.74841,49564,193,22,82,0,2,286.370988,0,1
5620,1,2320.750557,19581,61,32,27,0,1,377.24342,1,1
5621,2,7714.650119,0,74,33,24,0,2,532.8,3,1
5622,1,7880.337212,23129,70,10,74,0,2,491.65337,0,1
5623,0,9029.940704,0,138,23,93,0,3,1376.958592,0,2
5624,2,6965.423975,25411,86,8,73,0,8,242.807725,3,1
5625,2,15114.402409999999,28513,100,4,22,1,2,480.0,3,1
5626,2,22523.7063,69346,63,27,42,1,2,246.284609,3,1
5627,2,10760.17612,74835,133,14,89,0,7,107.645982,3,1
5628,2,5808.932597999999,43282,72,3,3,0,3,166.799814,4,1
5629,0,30591.612569999998,11276,91,22,10,1,2,436.8,0,1
5630,1,2220.187426,0,62,11,52,2,1,311.506082,1,1
5631,1,4914.035833,10037,71,14,29,0,3,292.181494,0,1
5632,2,2395.57,21986,63,1,9,0,1,333.69622799999996,2,1
5633,2,5522.524222999999,85609,136,22,17,0,1,652.8,2,1
5634,0,15808.757569999998,86347,130,17,93,0,2,593.779554,1,1
5635,1,2827.328603,20368,72,30,36,0,1,345.6,1,2
